login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
hecrj;Barcelona;11;338;18;13;0
leemachin;Barcelona;20;335;635;14;2
shadeslayer;Barcelona, Spain;13;335;48;6;0
ggrandes;Barcelona, Spain;14;333;75;9;0
Theadd;Barcelona;19;330;73;11;0
castarco;El Prat de Llobregat, Barcelona, Spain;17;324;13;10;0
poolqf;Barcelona;43;323;1565;5;0
martiadrogue;Barcelona;0;315;0;8;0
mrcasals;Barcelona, Spain;41;313;39;8;0
twinone;Barcelona, Spain;35;312;6;8;0
Galbar;Barcelona, Spain;15;310;14;15;0
jmgc;Barcelona;1;310;0;8;0
georgid;Barcelona;2;309;16;10;0
ferranpm;Barcelona;9;306;41;16;0
alch;Barcelona;20;305;0;6;0
vdel26;Barcelona;25;304;155;9;0
v1v;Barcelona;2;303;4;5;0
karolinkas;Barcelona;11;302;5;13;0
dsager;Barcelona, Spain;8;299;2;8;0
pearpages;Barcelona;5;295;7;10;0
bejar;Barcelona, Spain;1;293;1;5;0
mtbtiago;Menorca and Barcelona;10;292;0;12;0
Gawyn;Barcelona;13;292;37;3;0
dmitry-zaets;Barcelona, Spain;5;291;38;7;0
jlcanovas;Barcelona;6;291;1;5;0
SirArslaan;Barcelona;17;290;3;22;0
AbrahamAlcaina;Barcelona;6;288;4;12;0
xrubio;Barcelona;10;288;19;5;0
jamaga;barcelona;8;287;1;6;0
nahuelsotelo;Barcelona;10;287;3;3;0
Bestion;Barcelona;1;281;0;16;0
doup;Barcelona (Spain);10;277;51;11;0
lluia;Barcelona, Spain;4;276;2;5;0
glopezdetorre;Barcelona;10;274;6;6;0
fcsonline;Barcelona, Spain;31;270;64;8;0
villanuevadani;Barcelona;1;268;0;15;0
javifr;Barcelona;6;268;0;4;0
Gan0k;Barcelona;5;267;4;10;0
andresbravog;Barcelona;13;267;112;12;0
mudasobwa;Barcelona, Spain;6;266;61;7;0
VictorBjelkholm;Barcelona, Catalunya;76;266;13;5;4
aeony;Barcelona;19;265;2;17;0
jorix;Castelldefels (near Barcelona, Spain);17;264;63;7;0
albertbellonch;Barcelona;39;261;147;6;3
d2tstudio;Barcelona;9;260;4;4;0
j-rivero;Barcelona;5;260;4;6;0
javilumbrales;Barcelona;7;258;5;11;0
undeadpixel;Barcelona;8;256;2;17;0
jasonlint;Barcelona;4;256;0;4;0
cumus;Barcelona, Espanya;11;255;0;11;0
existeundelta;Barcelona;9;254;0;15;0
ianharrigan;Barcelona;30;249;378;7;0
bernatmv;Barcelona;8;249;2;27;0
agustibr;Barcelona;0;247;6;3;0
rubennorte;Barcelona;22;245;14;6;0
dertasiu;Barcelona, Spain;1;244;30;10;0
dixso;Barcelona;16;241;359;5;0
broucz;Barcelona, Catalonia;5;241;151;5;0
gerardcl;Barcelona;8;240;5;7;0
ezorita;Barcelona;7;240;19;11;0
txels;Reykjavik & Barcelona;11;239;230;12;0
andresgutgon;Barcelona;10;236;30;9;2
nixelsolutions;Barcelona;11;236;24;4;0
tranchis;Barcelona;11;235;52;5;0
tokland;Barcelona;23;234;275;6;0
gdfm;Barcelona;26;234;7;5;0
simo163;Barcelona;2;234;2;4;0
Samitier;Barcelona;5;233;2;19;3
ulisescontreras;Barcelona, Spain;12;233;3;5;0
codecoding;Barcelona;15;233;90;4;2
mcornella;Barcelona;8;232;2;5;0
rewritten;Barcelona;20;227;29;3;0
adolfo-rt;Barcelona, Spain;36;225;0;3;0
abelsromero;Barcelona;1;224;3;6;0
victorsauri;Barcelona;10;224;2;7;0
albertnez;Barcelona, Spain;24;224;14;7;0
kmruiz;Barcelona;8;223;7;4;0
Sloy;Barcelona, Spain;58;223;64;6;0
carloscuesta;Barcelona;1;222;6;43;43
martinciu;Barcelona, Spain;29;222;199;10;0
marcosQuesada;Barcelona;46;222;37;7;0
necavit;Barcelona;7;222;1;8;0
budsan;Barcelona;17;219;19;33;0
Fonserbc;Barcelona;20;219;8;5;0
alexmocholi;Barcelona;1;219;0;5;0
ivankelly;Barcelona;13;218;42;5;0
jdevesa;Barcelona;19;217;43;5;0
jgrivolla;Barcelona;5;216;2;5;0
jaumemoral;Barcelona;5;216;0;6;0
sharnik;Barcelona, Spain;28;213;22;8;0
vilanovi;Barcelona;19;210;299;3;2
jmendeth;Barcelona, Spain;53;208;126;9;0
JAntn;Barcelona, Spain;0;207;2;6;0
alexm;Barcelona;52;207;43;6;0
miljan-aleksic;Barcelona;11;205;2;16;0
BraisGabin;Barcelona (Spain);10;204;4;6;0
pacoorozco;Barcelona, Spain;1;203;3;6;0
kiike;Barcelona, Spain;4;203;0;4;0
martinezjavier;Barcelona, Spain;57;202;253;4;0
XescuGC;Barcelona;20;201;56;8;0
belen-albeza;Barcelona;46;201;89;4;0
drslump;Barcelona;52;198;454;5;0
davesnx;Barcelona;19;197;13;5;0
chrisekelley;Barcelona, Spain;20;196;130;5;0
reskit;Barcelona;1;195;0;5;0
areina;barcelona;25;194;226;3;0
rodbeh;Barcelona;6;194;2;5;0
carlosbuenosvinos;Barcelona, Spain;119;193;198;6;0
enricostano;Barcelona, Spain;11;192;12;4;0
MrBrownser;Barcelona, Spain;11;191;0;11;0
gorkapit;Barcelona;16;189;0;5;0
hakudoshi23;Barcelona;5;189;1;4;0
daviderill;Barcelona, Spain;5;189;3;6;0
facundofarias;Barcelona, Catalunya;37;188;22;3;0
suy;Barcelona;6;187;20;5;0
sailoog;Barcelona;4;185;9;4;0
am;Barcelona, Spain;15;185;20;11;0
singuerinc;Barcelona;11;185;30;6;0
LianaN;Spain (Barcelona);0;185;0;4;0
enriclluelles;Barcelona;50;183;220;11;0
Bastien-;Barcelona;4;181;2;6;0
jmcarbo;Barcelona (SPAIN);6;181;58;5;0
ruskid;Barcelona;4;181;7;4;0
melviso;Barcelona, Catalunya, Spain, Earth, Outlying solar system of milky way;0;180;0;9;2
davidor;Barcelona, Spain;10;180;31;7;0
Palaui;Barcelona;7;179;0;9;0
nicoSWD;Barcelona, Spain;14;178;140;10;0
ivanilves;Barcelona, Spain;9;178;13;6;0
xdurana;Barcelona;0;178;0;5;0
amglebihan;Barcelona;8;177;0;15;0
unleashed;Barcelona;6;176;31;4;0
angelfaraldo;Barcelona;1;176;0;5;0
blasoliva;Barcelona;2;176;0;8;0
pral2a;Barcelona;10;175;1;3;2
lautarobock;Barcelona;4;174;5;5;0
simorgh;Barcelona;9;174;0;11;2
ececilla;Barcelona;1;173;5;4;0
jbaylina;Barcelona;1;173;8;4;0
PauGNU;Barcelona;2;172;0;7;0
cagataygurturk;Barcelona, España;11;172;5;3;0
kpacha;Barcelona;17;170;30;5;0
philn;Barcelona;18;169;27;5;0
pau-minoves;Barcelona;20;169;6;6;0
gchaincl;Barcelona;21;168;275;4;0
albertofem;Barcelona;18;168;50;4;0
agile-jordi;Barcelona;7;167;7;6;0
LluisRamon;Barcelona;14;167;36;7;0
jherranzm;Barcelona (Spain);2;166;9;18;2
julian-urbano;Barcelona;1;166;8;6;0
Xelit3;Barcelona;6;165;0;6;0
don-reba;Barcelona, Spain;1;165;1;15;0
castrolem;Barcelona, Spain;12;164;3;5;0
albertolive;Barcelona;2;164;2;4;0
carlwebdev;Barcelona;0;163;0;3;0
bmoix;Barcelona;9;161;3;8;0
cesards;Barcelona;205;161;625;4;0
danilinares;Barcelona;0;161;4;6;0
graredcr;Barcelona;1;160;0;5;0
quicoto;Barcelona, Spain;1;159;3;5;0
tcorral;Barcelona;238;159;1292;3;0
Satyam;Sitges, Barcelona, Spain;32;159;37;4;0
gui11aume;Barcelona (Spain);12;158;110;6;6
mmasriera;Barcelona, Spain;17;158;1;5;0
mezod;Barcelona, Catalonia;12;156;36;7;0
sarjona;Barcelona;5;155;1;4;0
natzar;Barcelona;9;154;8;4;0
alloveras;Barcelona;6;154;1;4;0
abelboldu;Barcelona;2;154;22;5;0
aercolino;Barcelona;5;153;100;10;0
aurelian;Barcelona, Spain;23;153;240;12;0
cosarara97;Barcelona;6;153;12;3;0
knoopx;Barcelona;47;152;50;7;0
Dirbaio;Barcelona, Spain;56;151;31;4;0
ygneo;Barcelona;17;150;13;3;0
igorline;Barcelona;0;150;3;3;2
formap;Barcelona, Spain;11;149;4;41;0
artivis;Barcelona, Spain;9;149;3;3;0
mparramont;Barcelona, Spain;24;148;61;5;0
Addvilz;Barcelona, Spain;8;147;11;4;0
apuigsech;Barcelona, Spain;17;147;17;7;0
lemonzi;Barcelona;18;146;20;5;0
sergixaudiera;Barcelona;7;146;0;5;0
jaor;Barcelona;38;145;373;5;0
miguelibero;Barcelona, Spain;9;145;14;6;0
alemuro;Barcelona;1;145;0;8;0
di36ofp;Barcelona;6;144;3;6;0
juandebravo;Barcelona;35;144;44;3;2
AnguloB;Barcelona;1;144;0;3;0
acamps;Barcelona;11;144;1;12;0
ilpaijin;Barcelona, Spain;2;143;4;6;0
hectr;Barcelona, ES;12;143;172;5;0
jordicenzano;Barcelona;0;142;8;2;0
juanpescador;Barcelona;2;142;1;6;0
skolodyazhnyy;Barcelona, Spain;11;141;28;5;0
slapresta;Barcelona, Spain;23;141;37;4;0
zguillez;Barcelona;0;141;7;4;0
jxprat;Barcelona;0;141;0;9;0
kidd;Barcelona (Spain);72;140;79;4;0
pinkbigmacmedia;Barcelona;1;140;8;4;0
jjtortosa;Barcelona;0;139;2;3;0
jordic;Barcelona;19;139;67;6;0
antonienko;Barcelona;2;139;1;5;0
eduperez;Barcelona, SPAIN;2;138;0;13;0
bthemad;Barcelona;5;137;5;4;0
duardito;barcelona;0;137;1;11;0
chaosct;Barcelona;24;137;96;4;0
bpedro;Barcelona, Spain;97;136;94;2;0
sonoro1234;Barcelona;6;135;23;6;0
krainet;Barcelona;0;135;8;3;0
nosolopau;Barcelona;8;134;12;5;0
marcelotena;Barcelona, Spain;1;134;0;9;0
acperez;Barcelona;1;133;4;4;0
marcos-sb;Sant Cugat del Vallés, Barcelona;0;133;1;5;0
phelgo;Barcelona, Spain;6;133;10;8;0
edgarriba;Barcelona, Spain;9;133;3;10;0
jrenaat;Barcelona;2;132;0;5;0
miguelmcolon;Barcelona;0;132;0;3;0
CarolinaFernandez;Barcelona;0;132;0;9;0
nadimix;Barcelona;6;132;0;7;0
sergigp;Barcelona;24;131;17;6;0
paugarcia95;Barcelona;0;131;1;4;0
virgiligarcia;Barcelona;2;131;0;6;0
armellini13;Barcelona, Spain;8;129;15;2;0
xavileon;Barcelona, Spain;1;129;1;5;0
jlopezsi;Bellaterra (Cerdanyola del Vallès), Barcelona, Spain;0;128;0;10;0
ShakMR;Barcelona;0;128;0;5;0
freyfogle;Barcelona, Catalonia, Spain;7;128;1;7;2
rossf7;Barcelona;4;127;36;2;0
chirauki;Barcelona;2;127;2;4;0
Ale-;Barcelona;4;127;3;4;0
rfguri;Barcelona, Catalunya;18;126;24;4;0
david1983xtc;Barcelona;0;126;0;5;2
h02e56;Barcelona;2;126;1;4;0
elmarco;Barcelona;12;125;17;5;0
jllopis;Barcelona, Spain;1;125;5;5;0
debiatan;Barcelona;2;125;5;5;0
ceritium;Barcelona;25;124;47;5;0
urodoz;Barcelona;10;124;10;13;0
vitovalov;Barcelona, Spain;10;123;229;4;0
lagunex;Barcelona, Spain;0;123;0;9;0
joseconti;Barcelona;5;122;13;7;0
slanau;Barcelona, Catalonia, Spain;6;122;0;4;0
eskerda;Barcelona;50;122;149;3;0
manuelpastor;Barcelona (Spain);1;121;2;12;0
alexetta;Barcelona;0;121;0;6;0
danicomas;Barcelona;10;121;44;4;0
tatygrassini;Barcelona;20;121;310;3;3
danielmacho72;Barcelona, ES;2;120;0;5;0
yuraksisa;Barcelona, Spain;1;120;41;2;0
Markcial;Barcelona;0;120;15;9;0
ovicin;Barcelona;21;120;10;4;0
jruz;Barcelona, Spain;6;120;1;3;0
jacanales;Barcelona;11;119;1;5;0
xperiments;Barcelona;28;119;87;5;0
skyrpex;Barcelona, Spain;29;118;46;4;0
joaonrb;Barcelona;2;118;0;5;0
osagarra;Barcelona;5;118;4;5;0
juanmorillios;Barcelona;1;117;0;3;0
boudra;Barcelona, Spain;0;117;1;3;0
martibosch;Barcelona;1;117;0;6;0
lisakilker;Barcelona, Spain;10;116;0;5;0
albarral;Barcelona, Spain;0;116;0;5;0
risdevs;Barcelona;2;116;2;5;0
victuxbb;Barcelona;8;116;6;4;0
OscarDoc;Barcelona;1;115;10;5;0
ricardosncosta;Barcelona, Spain;1;115;0;5;0
aramirez-es;Barcelona;32;114;26;10;0
MoralAlberto;Barcelona;1;114;5;4;0
afiestas;Barcelona;6;113;4;3;0
Atinux;Spain, Barcelona;74;113;412;8;0
joseparnau;Barcelona;0;113;0;4;0
sdesimone;Barcelona;13;111;76;4;0
sdruix;Barcelona;1;111;5;4;0
lcalvofl;Barcelona;0;111;0;4;0
dsabalete;Barcelona;2;110;1;5;0
lzcbetter;Barcelona, Spain;0;110;0;16;0
MariaFdez;Barcelona;7;110;0;7;0
antonio-openroad;Barcelona;0;109;0;4;0
seaniechaos;Barcelona;8;109;0;5;0
envyj020;Barcelona;2;108;5;8;0
currycat;Barcelona;21;108;2;4;0
MiguelHervias;Barcelona;7;108;1;4;0
ferreret;Barcelona;1;107;0;8;0
xsimov;Barcelona;35;107;3;6;0
aleixpellicer;Barcelona;11;106;0;5;0
FelipMarti;Lund and Barcelona;2;106;1;5;0
joanpc;Seattle, Barcelona;8;106;58;10;0
ferranpujolcamins;Barcelona;0;106;0;5;0
ronggong;Barcelona, Spain;2;106;2;4;0
alombarte;Barcelona;48;106;52;4;0
juange87;Barcelona;17;105;0;4;0
vieron;Barcelona, Spain;104;105;88;3;0
badshark;New York , Barcelona;4;105;8;3;0
Moezalez;Barcelona;11;104;0;3;0
davidpich;Barcelona, Spain;11;103;6;2;0
adchsm;Barcelona;35;103;1017;4;0
tiendan;Barcelona;1;103;11;4;0
carlessanagustin;Barcelona;7;102;8;5;0
fgonzalvez;Barcelona;5;102;0;3;0
alexandresaiz;Barcelona;19;102;7;3;0
flordan;Barcelona;0;102;2;7;0
oriolgual;Barcelona, Spain;73;101;13;5;0
hugozaragoza;Barcelona;0;101;0;6;0
amorshanty;Barcelona - España;5;101;0;5;0
fmvilas;Barcelona, Spain;9;99;30;3;0
jsalcal;Barcelona;0;99;1;2;0
rafelmm;Barcelona;0;99;0;5;0
artefactop;Barcelona;28;98;58;4;0
weapp;Barcelona, Spain;22;98;4;4;4
mllobet;Barcelona;18;98;4;4;0
mediafinger;Barcelona;28;98;23;4;0
Danziger;Barcelona;2;98;4;4;0
jig;Barcelona;10;98;10;5;0
moriorgames;Barcelona;0;98;2;4;0
sp-carles-amigo;Barcelona;0;98;0;5;0
santi-gonzalez;Barcelona, Spain;5;97;6;4;0
JuanJoseFajardo;Sabadell (Barcelona);1;97;0;4;0
gcasanova;Barcelona, Spain;0;97;0;3;0
hcarreras;Barcelona;10;97;5;3;0
andresoviedo;Barcelona;0;97;8;5;0
jarandaf;Barcelona, Spain;15;96;7;4;0
pauca;Barcelona, Spain;1;96;6;3;0
naoisegolden;Barcelona, Spain;35;96;25;6;0
rgomezcasas;Barcelona;29;96;4;3;2
llogaricasas;Barcelona, Spain;0;96;0;2;0
FerCa;Barcelona;10;96;8;3;0
JuanCarlosM;Barcelona;7;96;0;3;0
mcamara;Barcelona;27;95;673;3;0
marclop;Barcelona;7;95;0;5;0
xmollv;Barcelona, Spain;0;95;0;10;0
pitarch;Barcelona;0;95;0;3;0
jimmyoak;Barcelona, Spain;6;95;18;3;0
joseppla;Barcelona;2;94;0;1;0
scastlara;Barcelona;5;94;1;6;5
darkunito;Castelldefels, Barcelona;1;94;0;7;0
xmontero;Barcelona;2;94;2;10;0
fredfigueiredo;Barcelona;5;94;4;8;0
felixramos;Barcelona, Spain;0;93;0;6;0
victorBaro;Barcelona;248;93;924;6;0
BBerastegui;Bilbao - Barcelona - Anywhere;6;93;1;5;0
jbiscarri;Barcelona;0;93;0;5;0
josgilmo;Barcelona;10;93;1;5;0
alexvijo;barcelona;0;93;0;5;0
dimaslz;Barcelona;6;92;8;2;0
garciademarina;Barcelona, Spain;20;92;5;5;0
martinezcoder;Barcelona, Spain;5;91;1;3;0
piercifani;Barcelona;9;91;11;4;0
GustavoCaso;Barcelona;6;91;1;3;0
rogercbe;Barcelona;1;91;0;7;0
GerardGarcia;Barcelona;0;90;1;6;0
miquelruiz;Barcelona;10;90;22;3;0
acasquete;Barcelona;8;90;0;3;2
laurent-RP;Barcelona;2;90;0;3;0
jguille2;Barcelona;0;89;0;4;0
pauarge;Barcelona;1;89;1;7;0
x3no;Barcelona;1;88;0;3;0
cabul;Barcelona;5;88;4;4;0
zareone;Barcelona;10;87;1;6;0
hacknug;Barcelona;1;87;1;3;0
arkaik;Barcelona;2;86;0;4;0
fgui;Barcelona;5;85;5;2;0
jmasramon;BARCELONA;1;85;0;4;0
andresperezlopez;Barcelona;12;85;27;2;0
nicolas-fricke;Barcelona;14;85;13;3;0
tmdavid;Barcelona;1;85;0;6;0
arthurMll;Casteldefels (Barcelona);0;84;0;3;0
jcchavezs;Barcelona - Spain;5;84;23;3;0
liopic;Barcelona;1;84;1;3;0
alminyana;Barcelona;0;84;0;4;0
jorditorra;Barcelona;1;84;0;4;0
alfred82santa;Barcelona;5;83;8;2;0
gabri231;Barcelona;5;83;0;4;0
magarcia;Barcelona, Spain;16;83;23;3;0
DawnAngel;Barcelona, Spain;15;83;15;4;0
javocsoft;Barcelona;1;82;7;5;0
jtorrents;Barcelona (Catalonia);7;82;2;8;0
edubxb;Barcelona, Spain;38;82;2;3;0
somebody32;Barcelona, Spain;20;82;82;3;0
sgimeno;Barcelona;16;82;4;4;0
diegok;Barcelona, Spain;56;81;136;3;0
jordillonch;Barcelona;58;81;162;5;0
xavi-reloaded;Barcelona;8;81;3;3;0
Narfss;Barcelona;22;81;445;3;0
kbsali;Barcelona, Spain;34;81;265;3;0
theUniC;Barcelona;76;80;44;3;0
beltrachi;Barcelona;21;80;24;4;0
keoko;Barcelona (Spain);9;79;5;6;0
albertcalv;Barcelona, Catalonia;1;79;1;6;0
rogercampos;Barcelona;32;79;74;3;0
jfz94;Barcelona;7;78;0;4;0
fadado;Barcelona;0;77;1;9;0
masylum;Barcelona;121;77;1077;2;0
eltechnic0;Barcelona;0;77;0;5;0
jordimarinvalle;Barcelona, Spain;10;77;7;17;0
yukideluxe;Barcelona;31;77;5;6;0
wefner;Barcelona;1;76;0;9;0
andreaperazzi;Barcelona;0;76;0;1;0
mllocs;Barcelona;23;76;24;3;0
franciscoj;Barcelona (Spain);43;75;10;3;0
albhilazo;Barcelona, Spain;6;75;1;15;0
perellonieto;Barcelona;1;75;2;6;0
lluisgomez;Universitat Autonoma de Barcelona;41;75;75;3;0
hanirok;Barcelona;0;75;0;3;0
dmiro;Barcelona, Spain;9;74;2;16;0
PedroEscudero;Barcelona;0;74;0;12;0
cris7ian;Barcelona, Spain;6;73;7;4;0
danielurdas;Barcelona;0;73;0;4;0
jaspermdegroot;Barcelona, Spain;70;73;0;3;0
cfenollosa;Barcelona, Spain;47;73;595;3;0
Ereza;Barcelona, Catalonia;32;73;962;4;0
cicampemu;Barcelona;1;73;0;2;0
renderdani;Barcelona;0;73;0;2;0
Yeagob54;Barcelona;1;72;0;3;0
fabersky;Barcelona;6;72;6;6;0
dhuertas;Barcelona;9;72;38;4;0
maeganburke;Barcelona, Spain;12;72;0;9;0
guiem;Barcelona;0;72;1;4;0
rickyah;Barcelona;10;71;117;3;0
natxo-kodify;Barcelona;1;70;2;3;0
nellicus;Barcelona;6;70;1;3;0
orestes;Barcelona;7;70;1;3;0
arojascastro;Barcelona;2;70;1;2;0
jlopezr;Barcelona;12;70;8;4;0
bcndanos;Barcelona;2;70;15;5;0
ixdi;Barcelona;1;69;4;2;0
martin-azpillaga;Barcelona;0;69;3;8;0
DavidVazGuijarro;Badalona, Barcelona, Spain;13;69;4;3;0
xpadro;Barcelona;52;69;89;9;0
xbelanch;Barcelona;7;68;21;6;0
Vidimensional;Barcelona. Spain;5;68;11;5;0
naulacambra;Barcelona;4;68;1;4;0
opsidao;Barcelona, Spain;11;68;5;3;0
alvico;Barcelona;2;68;1;3;0
dpiscia;Barcelona;0;67;5;3;0
lurbas;Barcelona, Spain;12;67;142;3;0
GinesOrtiz;Barcelona;2;67;3;4;0
lukasappelhans;Barcelona;8;67;2;6;0
gopalkoduri;Barcelona;8;67;13;2;0
CorinaV;Barcelona, Spain;1;66;0;5;0
javier-cabezas;Barcelona, Spain;0;66;5;4;0
eloipoch;Barcelona;15;66;3;4;0
polcolomer;Barcelona;5;66;5;3;0
pervouchine;Barcelona, Spain;1;66;12;2;0
desko27;Barcelona (Spain);1;66;1;6;0
apuratepp;Berlin ,, Barcelona;25;65;20;3;0
igormilla;Barcelona, Spain;9;65;2;2;0
henrydm;Barcelona;2;65;18;3;0
sief;Barcelona, Spain;1;65;20;3;0
p3drosola;Barcelona, Spain;35;64;206;2;0
jpavon;Barcelona;8;64;8;3;0
hrysct;Barcelona;1;64;0;2;0
enricruiz;Barcelona;9;64;7;3;0
CarlesLlobet;Barcelona;0;64;0;4;0
solilokiam;Barcelona;13;64;10;2;0
AlbertServen;Barcelona;7;63;2;2;0
luckyshot;Barcelona, Spain;25;63;168;5;0
tonibagur;Barcelona, Spain;1;63;4;2;0
manuel-munoz-aguirre;Barcelona, Spain;0;63;2;3;0
mcreel;Barcelona, Spain;1;63;4;5;0
